file,label,final_prediction,final_confidence,cnn_pred,cnn_conf,rppg_pred,rppg_conf,heart_rate,fusion_method,correct
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id17_0009.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id3_id9_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id17_id3_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id0_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id16_id2_0001.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id2_id16_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id0_id9_0007.mp4,FAKE,FAKE,47.96,FAKE,99.93,REAL,100.00,65.66,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id0_id4_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id16_0001.mp4,FAKE,FAKE,93.20,FAKE,93.20,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id0_id9_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,88.74,64.53,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id16_id2_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id9_id17_0009.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id16_id17_0011.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id0_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,59.77,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id17_id3_0009.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id12_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id4_id1_0001.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id3_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id11_id7_0004.mp4,FAKE,FAKE,99.74,FAKE,99.74,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id16_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id11_0004.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id10_0009.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id8_id1_0008.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id9_id17_0007.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id7_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id3_0005.mp4,FAKE,FAKE,99.92,FAKE,99.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id3_id17_0000.mp4,FAKE,FAKE,100.00,FAKE,99.90,FAKE,93.21,63.40,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id10_0004.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id3_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,58.42,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id3_0002.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id4_id1_0008.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id13_0000.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id8_id9_0002.mp4,FAKE,FAKE,100.00,FAKE,99.98,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id3_id0_0000.mp4,FAKE,FAKE,100.00,FAKE,99.93,FAKE,93.21,63.40,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id16_id17_0012.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id13_id10_0008.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id12_0007.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,61.13,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id2_0000.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id0_id4_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id17_0003.mp4,FAKE,FAKE,99.55,FAKE,99.55,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id17_id3_0001.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id2_id0_0004.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,59.77,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id16_id2_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id8_id0_0002.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id1_0006.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id11_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id4_id6_0002.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id12_0007.mp4,FAKE,FAKE,99.81,FAKE,99.81,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id12_id10_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id0_0004.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id3_id6_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id9_0007.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id9_id3_0006.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id0_id3_0007.mp4,FAKE,FAKE,48.00,FAKE,100.00,REAL,100.00,70.19,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id3_id1_0007.mp4,FAKE,FAKE,96.13,FAKE,96.13,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id2_id4_0002.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id1_0004.mp4,FAKE,FAKE,51.49,FAKE,99.99,REAL,83.02,84.91,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id13_0002.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id1_id9_0003.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,93.21,60.00,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id13_id10_0011.mp4,FAKE,FAKE,99.56,FAKE,99.56,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id7_id10_0002.mp4,FAKE,FAKE,99.95,FAKE,99.95,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id10_id13_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id9_id0_0007.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id9_id2_0008.mp4,FAKE,FAKE,100.00,FAKE,99.99,FAKE,100.00,74.72,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\Celeb-DF\Celeb-synthesis\id6_id0_0005.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
