file,label,final_prediction,final_confidence,cnn_pred,cnn_conf,rppg_pred,rppg_conf,heart_rate,fusion_method,correct
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\392_339.mp4,FAKE,REAL,75.82,REAL,75.82,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\733_935.mp4,FAKE,REAL,100.00,REAL,99.98,REAL,72.18,72.45,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\374_407.mp4,FAKE,REAL,95.99,REAL,95.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\232_248.mp4,FAKE,REAL,99.63,REAL,99.63,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\615_687.mp4,FAKE,REAL,99.79,REAL,99.79,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\009_027.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\18_02__kitchen_still__B95S4G6F.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\03_07__walking_outside_cafe_disgusted__IFSURI9X.mp4,FAKE,FAKE,92.07,FAKE,92.07,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\728_673.mp4,FAKE,FAKE,84.22,FAKE,84.22,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\746_571.mp4,FAKE,REAL,60.66,REAL,60.66,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\065_089.mp4,FAKE,FAKE,48.31,FAKE,95.70,REAL,83.95,96.91,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\947_951.mp4,FAKE,REAL,80.06,REAL,80.06,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\031_163.mp4,FAKE,REAL,99.31,REAL,99.31,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\336_338.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\454_527.mp4,FAKE,REAL,47.91,REAL,99.87,FAKE,100.00,54.34,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\02_27__walk_down_hall_angry__78M8S6M6.mp4,FAKE,REAL,74.68,REAL,74.68,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\417_496.mp4,FAKE,REAL,99.69,REAL,99.69,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\598_178.mp4,FAKE,FAKE,99.98,FAKE,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\689_690.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\117_217.mp4,FAKE,REAL,100.00,REAL,99.36,REAL,85.09,65.21,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\354_362.mp4,FAKE,FAKE,99.69,FAKE,99.69,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\195_442.mp4,FAKE,FAKE,99.23,FAKE,99.23,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\02_15__talking_angry_couch__HTG660F8.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\119_123.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\611_760.mp4,FAKE,FAKE,92.67,FAKE,92.67,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\466_428.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\281_474.mp4,FAKE,REAL,99.88,REAL,99.88,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\566_617.mp4,FAKE,REAL,96.64,REAL,96.64,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\264_271.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\647_622.mp4,FAKE,REAL,82.67,REAL,82.67,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\821_812.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,74.38,62.39,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\082_103.mp4,FAKE,REAL,52.74,REAL,52.74,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\920_811.mp4,FAKE,REAL,100.00,REAL,98.99,REAL,68.08,67.92,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\534_490.mp4,FAKE,REAL,37.72,REAL,72.75,FAKE,59.25,105.66,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\118_120.mp4,FAKE,REAL,99.34,REAL,99.34,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\588_556.mp4,FAKE,FAKE,100.00,FAKE,53.92,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\919_015.mp4,FAKE,REAL,92.94,REAL,92.94,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\138_142.mp4,FAKE,REAL,64.27,REAL,64.27,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\452_550.mp4,FAKE,FAKE,99.89,FAKE,99.89,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\254_261.mp4,FAKE,REAL,99.70,REAL,99.70,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\14_18__outside_talking_still_laughing__6SB2BR0A.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\029_048.mp4,FAKE,FAKE,48.76,FAKE,100.00,REAL,96.08,89.43,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\511_472.mp4,FAKE,REAL,99.48,REAL,99.48,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\238_282.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\352_319.mp4,FAKE,FAKE,99.96,FAKE,99.96,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\609_596.mp4,FAKE,REAL,99.36,REAL,99.36,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\939_115.mp4,FAKE,REAL,90.38,REAL,90.38,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\336_338.mp4,FAKE,FAKE,98.19,FAKE,98.19,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\18_14__secret_conversation__HYMNQ00Q.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\830_828.mp4,FAKE,FAKE,99.37,FAKE,99.37,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\590_034.mp4,FAKE,FAKE,60.44,FAKE,60.44,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\403_497.mp4,FAKE,FAKE,100.00,FAKE,96.01,FAKE,55.94,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\917_924.mp4,FAKE,REAL,99.94,REAL,99.94,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\322_315.mp4,FAKE,FAKE,99.95,FAKE,99.95,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\649_816.mp4,FAKE,REAL,100.00,REAL,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\14_01__hugging_happy__0S0NS5C6.mp4,FAKE,FAKE,93.09,FAKE,93.09,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\979_875.mp4,FAKE,REAL,82.16,REAL,82.16,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\582_172.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\07_21__talking_against_wall__MKU99DVX.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\630_623.mp4,FAKE,REAL,59.08,REAL,59.08,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\03_01__outside_talking_still_laughing__JZUXXFRB.mp4,FAKE,FAKE,94.76,FAKE,94.76,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\440_364.mp4,FAKE,REAL,100.00,REAL,99.87,REAL,85.51,86.54,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\550_452.mp4,FAKE,REAL,92.14,REAL,92.14,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\581_697.mp4,FAKE,FAKE,100.00,FAKE,99.96,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\098_092.mp4,FAKE,FAKE,91.00,FAKE,91.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\987_938.mp4,FAKE,REAL,49.79,REAL,99.98,FAKE,90.94,61.89,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\360_437.mp4,FAKE,FAKE,100.00,FAKE,61.57,FAKE,100.00,63.40,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\234_187.mp4,FAKE,REAL,74.31,REAL,74.31,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\969_897.mp4,FAKE,FAKE,96.05,FAKE,96.05,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\613_685.mp4,FAKE,REAL,100.00,REAL,73.55,REAL,92.49,66.79,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\06_02__podium_speech_happy__N8OSN8P6.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\414_385.mp4,FAKE,REAL,70.34,REAL,70.34,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\865_739.mp4,FAKE,FAKE,99.30,FAKE,99.30,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\15_02__hugging_happy__SB6PMCO0.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\050_059.mp4,FAKE,FAKE,54.70,FAKE,100.00,REAL,69.38,67.02,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\12_15__hugging_happy__N0SRODQD.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\050_059.mp4,FAKE,FAKE,100.00,FAKE,99.38,FAKE,71.21,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\170_186.mp4,FAKE,FAKE,100.00,FAKE,97.83,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\604_703.mp4,FAKE,REAL,95.82,REAL,95.82,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\593_577.mp4,FAKE,FAKE,88.06,FAKE,88.06,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\938_987.mp4,FAKE,FAKE,48.00,FAKE,100.00,REAL,100.00,101.13,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\257_420.mp4,FAKE,FAKE,92.92,FAKE,92.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\669_682.mp4,FAKE,REAL,99.78,REAL,99.78,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\524_580.mp4,FAKE,REAL,99.92,REAL,99.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\13_12__outside_talking_still_laughing__2TM4IFSF.mp4,FAKE,FAKE,98.47,FAKE,98.47,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\813_700.mp4,FAKE,FAKE,98.69,FAKE,98.69,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\482_465.mp4,FAKE,REAL,100.00,REAL,99.96,REAL,100.00,97.81,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\807_273.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\793_768.mp4,FAKE,REAL,91.40,REAL,91.40,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\424_408.mp4,FAKE,REAL,91.00,REAL,91.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\773_652.mp4,FAKE,FAKE,100.00,FAKE,99.65,FAKE,47.22,65.21,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\343_363.mp4,FAKE,REAL,57.35,REAL,57.35,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\468_470.mp4,FAKE,FAKE,53.94,FAKE,99.94,REAL,72.31,65.21,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\096_101.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\495_512.mp4,FAKE,REAL,100.00,REAL,99.75,REAL,73.46,89.66,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\756_503.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\712_716.mp4,FAKE,REAL,98.80,REAL,98.80,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\981_985.mp4,FAKE,REAL,99.79,REAL,99.79,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\01_15__outside_talking_pan_laughing__02HILKYO.mp4,FAKE,REAL,97.20,REAL,97.20,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\21_14__hugging_happy__N0WM4GSV.mp4,FAKE,FAKE,99.91,FAKE,99.91,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\193_030.mp4,FAKE,REAL,87.25,REAL,87.25,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\805_011.mp4,FAKE,FAKE,99.91,FAKE,99.91,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\482_465.mp4,FAKE,FAKE,99.88,FAKE,99.88,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\071_054.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\827_817.mp4,FAKE,REAL,99.55,REAL,99.55,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\794_779.mp4,FAKE,REAL,83.82,REAL,83.82,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\104_126.mp4,FAKE,REAL,99.98,REAL,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\943_942.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\11_21__kitchen_still__N6YQW2AP.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\078_955.mp4,FAKE,REAL,100.00,REAL,99.92,REAL,75.36,80.60,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\263_284.mp4,FAKE,REAL,99.92,REAL,99.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\526_436.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\26_27__outside_talking_still_laughing__IE9N0ZI9.mp4,FAKE,REAL,51.57,REAL,51.57,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\07_25__walking_down_street_outside_angry__IKMKYKPG.mp4,FAKE,FAKE,99.98,FAKE,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\19_24__walk_down_hall_angry__RKQTC50P.mp4,FAKE,FAKE,99.75,FAKE,99.75,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\839_864.mp4,FAKE,REAL,98.67,REAL,98.67,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\763_930.mp4,FAKE,FAKE,77.50,FAKE,77.50,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\333_377.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\350_349.mp4,FAKE,REAL,95.92,REAL,95.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\114_102.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\442_195.mp4,FAKE,FAKE,98.60,FAKE,98.60,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\27_01__talking_against_wall__ZYCZ30C0.mp4,FAKE,FAKE,97.78,FAKE,97.78,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\110_043.mp4,FAKE,FAKE,56.67,FAKE,100.00,REAL,61.76,95.09,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\19_24__walk_down_hall_angry__OF8LF68K.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\574_547.mp4,FAKE,FAKE,100.00,FAKE,93.75,FAKE,69.45,58.87,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\147_055.mp4,FAKE,FAKE,54.20,FAKE,100.00,REAL,71.38,68.83,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\988_966.mp4,FAKE,REAL,91.32,REAL,91.32,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\635_642.mp4,FAKE,FAKE,99.93,FAKE,99.93,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\14_03__walking_down_indoor_hall_disgust__KJ221YN0.mp4,FAKE,REAL,97.71,REAL,97.71,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\487_477.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
